metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
exim.queue.count,gauge,,unit,,The number of messages in a given mail queue,0,exim,queue_size,
exim.queue.volume,gauge,,byte,,The volume of messages in a given mail queue,0,exim,queue_size,
