metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
celerdata.be.jemalloc_active_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_allocated_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_mapped_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_metadata_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_metadata_thp,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_resident_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jemalloc_retained_bytes,gauge,,,,,0,celerdata,,
celerdata.be.jit_cache_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.del_txn_log_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.delvec_cache_hit_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.delvec_cache_miss_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_tablet_metadata_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.get_txn_log_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.load_pk_index_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.metacache_capacity,gauge,,,,,0,celerdata,,
celerdata.be.lake.metacache_usage,gauge,,,,,0,celerdata,,
celerdata.be.lake.metadata_cache_hit_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.metadata_cache_miss_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_tablet_version_queuing_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_version_active_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_version_failed_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.publish_version_queued_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_tablet_metadata_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.put_txn_log_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.schema_cache_hit_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.schema_cache_miss_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.segment_cache_hit_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.segment_cache_miss_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.txn_log_cache_hit_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.txn_log_cache_miss_minute,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.active_delete_file_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.active_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_fails,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.del_file_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.delete_txnlog_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.deleted_files,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_count,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.metadata_travel_qps,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.queued_delete_file_tasks,gauge,,,,,0,celerdata,,
celerdata.be.lake.vacuum.queued_tasks,gauge,,,,,0,celerdata,,
celerdata.be.load_bytes.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_add_chunks_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_add_chunks.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_add_chunks_wait_memtable_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_add_chunks_wait_replica_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_add_chunks_wait_writer_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.load_channel_count,gauge,,,,,0,celerdata,,
celerdata.be.load_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.load_rows.count,count,,,,,0,celerdata,,
celerdata.be.load_rpc_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.local_column_pool_bytes,gauge,,,,,0,celerdata,,
celerdata.be.lz4f_decompress_context_pool_create_count,gauge,,,,,0,celerdata,,
celerdata.be.max_disk_io_util_percent,gauge,,,,,0,celerdata,,
celerdata.be.max_network_receive_bytes_rate,gauge,,,,,0,celerdata,,
celerdata.be.max_network_send_bytes_rate,gauge,,,,,0,celerdata,,
celerdata.be.max_tablet_rowset_num,gauge,,,,,0,celerdata,,
celerdata.be.memory_pool_bytes_total,gauge,,,,,0,celerdata,,
celerdata.be.memtable_finalize_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.memtable_flush_disk_bytes.count,count,,,,,0,celerdata,,
celerdata.be.memtable_flush_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.memtable_flush_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.memtable_flush_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.memtable_flush_io_time_us.count,count,,,,,0,celerdata,,
celerdata.be.memtable_flush_memory_bytes.count,count,,,,,0,celerdata,,
celerdata.be.memtable_flush_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.memtable_flush_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.memtable_flush_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.memtable_flush.count,count,,,,,0,celerdata,,
celerdata.be.meta_request_duration.count,count,,,,,0,celerdata,,
celerdata.be.meta_request.count,count,,,,,0,celerdata,,
celerdata.be.metadata_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_count,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.move_to_trash_qps,gauge,,,,,0,celerdata,,
celerdata.be.network_receive_bytes.count,count,,,,,0,celerdata,,
celerdata.be.network_receive_packets.count,count,,,,,0,celerdata,,
celerdata.be.network_send_bytes.count,count,,,,,0,celerdata,,
celerdata.be.network_send_packets.count,count,,,,,0,celerdata,,
celerdata.be.open_segments_io_minute,gauge,,,,,0,celerdata,,
celerdata.be.open_segments_minute,gauge,,,,,0,celerdata,,
celerdata.be.ordinal_index_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.page_cache_capacity,gauge,,,,,0,celerdata,,
celerdata.be.page_cache_hit_count,gauge,,,,,0,celerdata,,
celerdata.be.page_cache_lookup_count,gauge,,,,,0,celerdata,,
celerdata.be.pgrp,gauge,,,,,0,celerdata,,
celerdata.be.pid,gauge,,,,,0,celerdata,,
celerdata.be.pip_query_ctx_cnt,gauge,,,,,0,celerdata,,
celerdata.be.pipe_driver_execution_time,gauge,,,,,0,celerdata,,
celerdata.be.pipe_driver_queue_len,gauge,,,,,0,celerdata,,
celerdata.be.pipe_driver_schedule_count,gauge,,,,,0,celerdata,,
celerdata.be.pipe_poller_block_queue_len,gauge,,,,,0,celerdata,,
celerdata.be.pipe_prepare_pool_queue_len,gauge,,,,Instantaneous value of the pipeline prepare thread pool task queue length,0,celerdata,,
celerdata.be.pipe_scan_executor_queuing,gauge,,,,,0,celerdata,,
celerdata.be.pk_index_compaction_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.pk_index_compaction_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.pk_index_compaction_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.pk_index_compaction_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.pk_index_compaction_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.plan_fragment_count,gauge,,,,,0,celerdata,,
celerdata.be.ppid,gauge,,,,,0,celerdata,,
celerdata.be.process.context_switches_involuntary_second,gauge,,,,,0,celerdata,,
celerdata.be.process.context_switches_voluntary_second,gauge,,,,,0,celerdata,,
celerdata.be.process.cpu_usage,gauge,,,,,0,celerdata,,
celerdata.be.process.cpu_usage_system,gauge,,,,,0,celerdata,,
celerdata.be.process.cpu_usage_user,gauge,,,,,0,celerdata,,
celerdata.be.process.disk_read_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.process.disk_write_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.process.faults_major,gauge,,,,,0,celerdata,,
celerdata.be.process.faults_minor_second,gauge,,,,,0,celerdata,,
celerdata.be.process.fd_count,gauge,,,,,0,celerdata,,
celerdata.be.process.inblocks_second,gauge,,,,,0,celerdata,,
celerdata.be.process.io_read_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.process.io_read_second,gauge,,,,,0,celerdata,,
celerdata.be.process.io_write_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.process.io_write_second,gauge,,,,,0,celerdata,,
celerdata.be.process.memory_data_and_stack,gauge,,,,,0,celerdata,,
celerdata.be.process.memory_resident,gauge,,,,,0,celerdata,,
celerdata.be.process.memory_shared,gauge,,,,,0,celerdata,,
celerdata.be.process.memory_text,gauge,,,,,0,celerdata,,
celerdata.be.process.memory_virtual,gauge,,,,,0,celerdata,,
celerdata.be.process.nice,gauge,,,,,0,celerdata,,
celerdata.be.process.outblocks_second,gauge,,,,,0,celerdata,,
celerdata.be.process.priority,gauge,,,,,0,celerdata,,
celerdata.be.process.thread_count,gauge,,,,,0,celerdata,,
celerdata.be.process.uptime,gauge,,,,,0,celerdata,,
celerdata.be.process_fd_num_limit_hard,gauge,,,,,0,celerdata,,
celerdata.be.process_fd_num_limit_soft,gauge,,,,,0,celerdata,,
celerdata.be.process_fd_num_used,gauge,,,,,0,celerdata,,
celerdata.be.process_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.process_thread_num,gauge,,,,,0,celerdata,,
celerdata.be.publish_count,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency_80,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency_90,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency_99,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency_999,gauge,,,,,0,celerdata,,
celerdata.be.publish_latency_9999,gauge,,,,,0,celerdata,,
celerdata.be.publish_max_latency,gauge,,,,,0,celerdata,,
celerdata.be.publish_qps,gauge,,,,,0,celerdata,,
celerdata.be.publish_version_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.publish_version_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.publish_version_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.publish_version_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.publish_version_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.push_request_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.push_request_write_bytes.count,count,,,,,0,celerdata,,
celerdata.be.push_request_write_bytes_per_second,gauge,,,,,0,celerdata,,
celerdata.be.push_request_write_rows.count,count,,,,,0,celerdata,,
celerdata.be.push_requests.count,count,,,,,0,celerdata,,
celerdata.be.query_cache_capacity,gauge,,,,,0,celerdata,,
celerdata.be.query_cache_hit_count,gauge,,,,,0,celerdata,,
celerdata.be.query_cache_hit_ratio,gauge,,,,,0,celerdata,,
celerdata.be.query_cache_lookup_count,gauge,,,,,0,celerdata,,
celerdata.be.query_cache_usage,gauge,,,,,0,celerdata,,
celerdata.be.query_cache_usage_ratio,gauge,,,,,0,celerdata,,
celerdata.be.query_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.query_scan_bytes.count,count,,,,,0,celerdata,,
celerdata.be.query_scan_bytes_per_second,gauge,,,,,0,celerdata,,
celerdata.be.query_scan_rows.count,count,,,,,0,celerdata,,
celerdata.be.readable_blocks.count,count,,,,,0,celerdata,,
celerdata.be.resource_group_bigquery_count,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_concurrency_overflow_count,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_connector_scan_use_ratio,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_cpu_limit_ratio,gauge,,,,Instantaneous value of the resource group CPU quota ratio,0,celerdata,,
celerdata.be.resource_group_cpu_use_ratio,gauge,,,,The ratio of CPU time used by the resource group to the CPU time of all resource groups,0,celerdata,,
celerdata.be.resource_group_inuse_cpu_cores,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_mem_inuse_bytes,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_mem_limit_bytes,gauge,,,,Instantaneous value of the resource group memory quota,0,celerdata,,
celerdata.be.resource_group_running_queries,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_scan_use_ratio,gauge,,,,,0,celerdata,,
celerdata.be.resource_group_total_queries,gauge,,,,,0,celerdata,,
celerdata.be.result_block_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.result_buffer_block_count,gauge,,,,,0,celerdata,,
celerdata.be.routine_load_task_count,gauge,,,,,0,celerdata,,
celerdata.be.rowset_count_generated_and_in_use,gauge,,,,,0,celerdata,,
celerdata.be.rowset_metadata_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.rpc.channel_connection_count,gauge,,,,,0,celerdata,,
celerdata.be.rpc.event_thread_second,gauge,,,,,0,celerdata,,
celerdata.be.rpc.health_check_count,gauge,,,,,0,celerdata,,
celerdata.be.rpc.keepwrite_second,gauge,,,,,0,celerdata,,
celerdata.be.rpc.socket_count,gauge,,,,,0,celerdata,,
celerdata.be.rpc.waitepollout_count,gauge,,,,,0,celerdata,,
celerdata.be.rpc.waitepollout_second,gauge,,,,,0,celerdata,,
celerdata.be.rpcz_sampling_ratio,gauge,,,,,0,celerdata,,
celerdata.be.running_base_compaction_task_num,gauge,,,,,0,celerdata,,
celerdata.be.running_cumulative_compaction_task_num,gauge,,,,,0,celerdata,,
celerdata.be.running_update_compaction_task_num,gauge,,,,,0,celerdata,,
celerdata.be.schema_change_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush_bytes.count,count,,,,,0,celerdata,,
celerdata.be.segment_flush_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.segment_flush_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush_io_time_us.count,count,,,,,0,celerdata,,
celerdata.be.segment_flush_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.segment_flush.count,count,,,,,0,celerdata,,
celerdata.be.segment_metadata_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.segment_read.count,count,,,,,0,celerdata,,
celerdata.be.segment_replicate_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_replicate_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_replicate_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.segment_replicate_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.segment_replicate_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.segment_zonemap_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.short_circuit_request_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.short_circuit_request.count,count,,,,,0,celerdata,,
celerdata.be.short_key_index_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.small_file_cache_count,gauge,,,,,0,celerdata,,
celerdata.be.snmp.count,count,,,,,0,celerdata,,
celerdata.be.starlet.io_read_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.starlet.io_read_second,gauge,,,,,0,celerdata,,
celerdata.be.starlet.io_write_bytes_second,gauge,,,,,0,celerdata,,
celerdata.be.starlet.io_write_second,gauge,,,,,0,celerdata,,
celerdata.be.storage_page_cache_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.stream_load.count,count,,,,,0,celerdata,,
celerdata.be.stream_load_pipe_count,gauge,,,,,0,celerdata,,
celerdata.be.streaming_load_bytes.count,count,,,,,0,celerdata,,
celerdata.be.streaming_load_current_processing,gauge,,,,,0,celerdata,,
celerdata.be.streaming_load_duration_ms.count,count,,,,,0,celerdata,,
celerdata.be.streaming_load_requests.count,count,,,,,0,celerdata,,
celerdata.be.system.core_count,gauge,,,,,0,celerdata,,
celerdata.be.system.loadavg_15m,gauge,,,,,0,celerdata,,
celerdata.be.system.loadavg_1m,gauge,,,,,0,celerdata,,
celerdata.be.system.loadavg_5m,gauge,,,,,0,celerdata,,
celerdata.be.tablet_base_max_compaction_score,gauge,,,,,0,celerdata,,
celerdata.be.tablet_cumulative_max_compaction_score,gauge,,,,,0,celerdata,,
celerdata.be.tablet_metadata_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.tablet_schema_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.tablet_update_max_compaction_score,gauge,,,,,0,celerdata,,
celerdata.be.thrift_connections.count,count,,,,,0,celerdata,,
celerdata.be.thrift_current_connections,gauge,,,,,0,celerdata,,
celerdata.be.thrift_opened_clients,gauge,,,,,0,celerdata,,
celerdata.be.thrift_used_clients,gauge,,,,,0,celerdata,,
celerdata.be.total_column_pool_bytes,gauge,,,,,0,celerdata,,
celerdata.be.transaction_streaming_load_bytes.count,count,,,,,0,celerdata,,
celerdata.be.transaction_streaming_load_current_processing,gauge,,,,,0,celerdata,,
celerdata.be.transaction_streaming_load_duration_ms.count,count,,,,,0,celerdata,,
celerdata.be.transaction_streaming_load_requests.count,count,,,,,0,celerdata,,
celerdata.be.txn.request.count,count,,,,,0,celerdata,,
celerdata.be.uint8_column_pool_bytes,gauge,,,,,0,celerdata,,
celerdata.be.unused_rowsets_count,gauge,,,,,0,celerdata,,
celerdata.be.update_apply_execute_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.update_apply_executed_tasks_total,gauge,,,,,0,celerdata,,
celerdata.be.update_apply_pending_time_ns_total,gauge,,,,,0,celerdata,,
celerdata.be.update_apply_queue_count,gauge,,,,,0,celerdata,,
celerdata.be.update_apply_threadpool_size,gauge,,,,,0,celerdata,,
celerdata.be.update_compaction_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.update_compaction_outputs_bytes.count,count,,,,,0,celerdata,,
celerdata.be.update_compaction_outputs.count,count,,,,,0,celerdata,,
celerdata.be.update_compaction_task_byte_per_second,gauge,,,,,0,celerdata,,
celerdata.be.update_compaction_task_cost_time_ns,gauge,,,,,0,celerdata,,
celerdata.be.update_del_vector_bytes_total,gauge,,,,,0,celerdata,,
celerdata.be.update_del_vector_deletes_new.count,count,,,,,0,celerdata,,
celerdata.be.update_del_vector_deletes.count,count,,,,,0,celerdata,,
celerdata.be.update_del_vector_dels_num,gauge,,,,,0,celerdata,,
celerdata.be.update_del_vector_num,gauge,,,,,0,celerdata,,
celerdata.be.update_mem_bytes,gauge,,,,,0,celerdata,,
celerdata.be.update_primary_index_bytes_total,gauge,,,,,0,celerdata,,
celerdata.be.update_primary_index_num,gauge,,,,,0,celerdata,,
celerdata.be.update_rowset_commit_apply_duration_us.count,count,,,,,0,celerdata,,
celerdata.be.update_rowset_commit_apply.count,count,,,,,0,celerdata,,
celerdata.be.update_rowset_commit_request_failed.count,count,,,,,0,celerdata,,
celerdata.be.update_rowset_commit_request.count,count,,,,,0,celerdata,,
celerdata.be.wait_base_compaction_task_num,gauge,,,,,0,celerdata,,
celerdata.be.wait_cumulative_compaction_task_num,gauge,,,,,0,celerdata,,
celerdata.be.writable_blocks.count,count,,,,,0,celerdata,,

