metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
ns1.qps,gauge,,query,,Queries per second account wide,0,ns1,qps,
ns1.qps.zone,gauge,,query,,Queries per second for zone,0,ns1,qps_zone,
ns1.qps.record,gauge,,query,,Queries per second for DNS record,0,ns1,qps_record,
ns1.usage,count,,query,,Number of queries account wide,0,ns1,usage,
ns1.usage.zone,count,,query,,Number of queries for zone,0,ns1,usage_zone,
ns1.usage.record,count,,query,,Number of queries for DNS record,0,ns1,usage_record,
ns1.billing,count,,query,,Number of queries in current billing period and query imit,0,ns1,billing,
ns1.leases,count,,,,Number of DHCP leases,0,ns1,leases,
ns1.peak_lps,gauge,,,,Peak LPS (leases/sec) in given period,0,ns1,peak_lps,
ns1.ttl,gauge,,,,TTL (time to live) for each DNS record,0,ns1,ttl,
ns1.pulsar.decisions,count,,query,,Pulsar decisions count,0,ns1,pulsar_decisions,
ns1.pulsar.decisions.insufficient,count,,query,,Pulsar undetermined decisions count,0,ns1,pulsar_decisions_insufficient,
ns1.pulsar.decisions.record,count,,query,,Pulsar decisions for record,0,ns1,pulsar_decisions_record,
ns1.pulsar.performance,gauge,,time,,Pulsar response time,0,ns1,pulsar_performance,
ns1.pulsar.availability,gauge,,percent,,Pulsar availability percentage,0,ns1,pulsar_availiability,
ns1.pulsar.routemap.hit,count,,query,,Count of hits for route,0,ns1,pulsar_routemap_hit,
ns1.pulsar.routemap.miss,count,,query,,Count of misses for route,0,ns1,pulsar_rouemap_miss,
ns1.pulsar.routemap.hit.record,count,,query,,Count of route hits for record,0,ns1,pulsar_routemap_hit_record,
ns1.pulsar.routemap.miss.record,count,,query,,Count of route misses for record,0,ns1,pulsar_routemap_miss_record,
