metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
sosivio.healthchecks,gauge,,percent,,Platform health as shown in Sosivio,0,sosivio,platform health,
sosivio.actions,count,,event,,Event Counter passed to Datadog,1,sosivio,sosivio event counter,
