metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
tyk.request_time.95percentile,gauge,,request_time,,the 95th percentile of request time values in the time interval,0,tyk,pump.request_time.95percentile
tyk.request_time.count,rate,,request_time,,Represents the number of values submitted during the interval. Represents the number of values submitted during the interval, X. The Agent submits this number as a RATE so it would show in app the value of X/interval,0,tyk,pump.request_time.count
tyk.request_time.avg,gauge,,request_time,,Represents the average of request time values in the time interval,0,tyk,pump.request_time.count
tyk.request_time.max,gauge,,request_time,,Represents the maximum value of request time values sent during the time interval,0,tyk,pump.request_time.avg
tyk.request_time.median,gauge,,request_time,,Represents the median of request time values in the time interval,0,tyk,pump.request_time.median
