metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
genesys_mos.conversation.mos.avg,gauge,,,,Average of the per-conversation minimum MOS (Mean Opinion Score) across ended conversations in the query window.,1,genesys_cloud_mos,avg mos,,region
genesys_mos.conversation.mos.min,gauge,,,,Worst (lowest) per-conversation minimum MOS observed across ended conversations in the query window.,1,genesys_cloud_mos,min mos,,region
genesys_mos.conversation.count,gauge,,,,Number of ended conversations with a MOS value in the query window.,0,genesys_cloud_mos,conversation count,,region
genesys_mos.conversation.below_threshold.count,gauge,,,,Number of conversations with MOS at or below the configured quality threshold.,-1,genesys_cloud_mos,below threshold count,,region
genesys_mos.can_connect,gauge,,,,1 if the check can authenticate against the Genesys Cloud API and run the analytics conversation query else 0.,0,genesys_cloud_mos,can connect,,region
