metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
apollo.engine.operations.count,gauge,,operation,,"Number of GraphQL operations (query, mutation) processed.",0,apollo_engine,Operation count
apollo.engine.operations.latency.avg,gauge,,millisecond,,"Total request duration for a GraphQL operation, average.",-1,apollo_engine,Average latency
apollo.engine.operations.latency.median,gauge,,millisecond,,"Total request duration for a GraphQL operation, median/50th percentile.",-1,apollo_engine,Median latency
apollo.engine.operations.latency.95percentile,gauge,,millisecond,,"Total request duration for a GraphQL operation, 95th percentile.",-1,apollo_engine,P95 latency
apollo.engine.operations.latency.99percentile,gauge,,millisecond,,"Total request duration for a GraphQL operation, 99th percentile.",-1,apollo_engine,P99 Latency
apollo.engine.operations.latency.max,gauge,,millisecond,,"Total request duration for a GraphQL operation, max/100th percentile.",-1,apollo_engine,Max latency
apollo.engine.operations.latency.min,gauge,,millisecond,,"Total request duration for a GraphQL operation, min/0th percentile.",-1,apollo_engine,Min latency
apollo.engine.operations.error_count,gauge,,error,,"Number of GraphQL operations that resulted in a GraphQL error, including HTTP errors from origins.",-1,apollo_engine,Error count
apollo.engine.operations.cache_hit_count,gauge,,hit,,Number of GraphQL queries that were served from the full response cache.,1,apollo_engine,Cache hit count
