metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
zabbix.queue.preprocessing,gauge,,unit,,"Zabbix preprocessing queue",0,zabbix,,
zabbix.queue.lld,gauge,,unit,,"Zabbix LLD queue",0,zabbix,,
zabbix.process.internal.lld_manager,gauge,,unit,,"Utilization of LLD manager internal processes, in %",0,zabbix,,
zabbix.process.internal.lld_worker,gauge,,percent,,"Utilization of LLD worker internal processes, in %",0,zabbix,,
zabbix.cpu.count,gauge,,unit,,"Number of CPUs",0,zabbix,,
zabbix.cpu.iowait_time,gauge,,,,"CPU iowait time",0,zabbix,,
zabbix.context_switches_per_sec,gauge,,,,"Context switches per second",0,zabbix,,
zabbix.cpu.guest_nice_time,gauge,,,,"CPU guest nice time",0,zabbix,,
zabbix.cpu.guest_time,gauge,,,,"CPU guest time",0,zabbix,,
zabbix.cpu.softirq_time,gauge,,,,"CPU softirq time",0,zabbix,,
zabbix.cpu.interrupt_time,gauge,,,,"CPU interrupt time",0,zabbix,,
zabbix.cpu.steal_time,gauge,,,,"CPU steal time",0,zabbix,,
zabbix.cpu.nice_time,gauge,,,,"CPU nice time",0,zabbix,,
zabbix.load.avg.1_min,gauge,,,,"Load average (1m avg)",0,zabbix,,
zabbix.cpu.user_time,gauge,,,,CPU user time,0,zabbix,,
zabbix.cpu.system_time,gauge,,,,CPU system time,0,zabbix,,
zabbix.cpu.idle_time,gauge,,,,CPU idle time,0,zabbix,,
zabbix.load.avg.15_min,gauge,,,,Load average (15m avg),0,zabbix,,
zabbix.load.avg.5_min,gauge,,,,Load average (5m avg),0,zabbix,,
zabbix.interrupts_per_sec,gauge,,,,Interrupts per second,0,zabbix,,
zabbix.memory.avail_percent,gauge,,,,"Available memory in %",0,zabbix,,
zabbix.memory.total,gauge,,,,"Total memory",0,zabbix,,
zabbix.memory.avail,gauge,,,,"Available memory",0,zabbix,,
zabbix.swap_space.total,gauge,,,,"Total swap space",0,zabbix,,
zabbix.swap_space.free,gauge,,,,Free swap space,0,zabbix,,
zabbix.swap_space.free_percent,gauge,,,,"Free swap space in %",0,zabbix,,
zabbix.system.uptime,gauge,,,,"System uptime",0,zabbix,,
zabbix.system.boot_time,gauge,,,,System boot time,0,zabbix,,
zabbix.system.local_time,gauge,,,,System local time,0,zabbix,,
zabbix.user.logged_in,gauge,,,,Number of logged in users,0,zabbix,,
zabbix.open_fd.max,gauge,,,,Maximum number of open file descriptors,0,zabbix,,
zabbix.processes_max,gauge,,,,Maximum number of processes,0,zabbix,,
zabbix.processes_count,gauge,,,,Number of processes,0,zabbix,,
zabbix.processes_running_count,gauge,,,,Number of running processes,0,zabbix,,
zabbix.cpu.used,gauge,,,,"CPU utilization",0,zabbix,,
zabbix.agent.avail,gauge,,,,"Zabbix agent availability",0,zabbix,,
zabbix.process.internal.alert_sync,gauge,,percent,,"Utilization of alert syncer internal processes, in %",0,zabbix,,
zabbix.memory.used,gauge,,,,"Memory utilization",0,zabbix,,
