metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
docker.networks.rx_bytes,count,,byte,second,Number of bytes received over the network,0,windows_docker,network rx_bytes
docker.networks.rx_packets,count,,packet,second,Number of packets received over the network,0,windows_docker,network rx_packets
docker.networks.rx_errors,count,,error,second,Number of errors while receiving over the network,0,windows_docker,network rx_errors
docker.networks.rx_dropped,count,,byte,second,Number of bytes dropped during receiving over the network,0,windows_docker,network rx_dropped
docker.networks.tx_bytes,count,,byte,second,Number of bytes sent over the network,0,windows_docker,network tx_bytes
docker.networks.tx_packets,count,,packet,second,Number of packets sent over the network,0,windows_docker,network tx_packets
docker.networks.tx_errors,count,,error,second,Number of errors while receiving over the network,0,windows_docker,network tx_errors
docker.networks.tx_dropped,count,,byte,second,Number of bytes dropped during sending over the network,0,windows_docker,network tx_dropped
docker.memory_stats.commitbytes,count,,byte,second,Number of bytes commited,0,windows_docker,memory stats commit bytes
docker.memory_stats.commitpeakbytes,count,,byte,second,Number of peak commited bytes,0,windows_docker,memory stats commit peak bytes
docker.memory_stats.privateworkingset,count,,byte,second,Number of private working set,0,windows_docker,memory stats private working set
docker.precpu_stats.cpu_usage.total_usage,count,,time,second,The total pre CPU time consumed,0,windows_docker,precpu stats cpu usage total usage
docker.precpu_stats.cpu_usage.usage_in_kernelmode,count,,time,second,Pre CPU time consumed by tasks in system (kernel) mode,0,windows_docker,precpu stats cpu usage in kernelmode
docker.precpu_stats.cpu_usage.usage_in_usermode,count,,time,second,Pre CPU time consumed by tasks in user mode,0,windows_docker,precpu stats cpu usage in usermode
docker.precpu_stats.throttling_data.periods,count,,time,second,The number of period intervals that have elapsed,0,windows_docker,precpu stats throttling data periods
docker.precpu_stats.throttling_data.throttled_periods,count,,time,second,The number of times tasks in a cgroup have been pre throttled,0,windows_docker,precpu stats throttling data throttled periods
docker.precpu_stats.throttling_data.throttled_time,count,,time,second,The total time duration for which tasks in a cgroup have been pre throttled,0,windows_docker,precpu stats throttling data throttled time
docker.cpu_stats.cpu_usage.total_usage,count,,time,second,The total CPU time consumed,0,windows_docker,cpu stats cpu usage total usage
docker.cpu_stats.cpu_usage.usage_in_kernelmode,count,,time,second,CPU time consumed by tasks in system (kernel) mode,0,windows_docker,cpu stats cpu usage usage in kernelmode
docker.cpu_stats.cpu_usage.usage_in_usermode,count,,time,second,CPU time consumed by tasks in user mode,0,windows_docker,cpu stats cpu usage usage in usermode
docker.cpu_stats.throttling_data.periods,count,,time,second,The number of period intervals that have elapsed,0,windows_docker,cpu stats throttling data periods
docker.cpu_stats.throttling_data.throttled_periods,count,,time,second,The number of times tasks in a cgroup have been throttled,0,windows_docker,cpu stats throttling data throttled periods
docker.cpu_stats.throttling_data.throttled_time,count,,time,second,The total time duration for which tasks in a cgroup have been throttled,0,windows_docker,cpu stats throttling data throttled time
docker.storage_stats.read_count_normalized,count,,read,second,Read Count Normalized is the disk I/O stats for read on Windows,0,windows_docker,storage stats read count normalized
docker.storage_stats.read_size_bytes,count,,read,second,Read Size Bytes is the disk I/O stats for read on Windows,0,windows_docker,storage stats read size bytes
docker.storage_stats.write_count_normalized,count,,write,second,Write Count Normalized is the disk I/O stats for write on Windows,0,windows_docker,storage stats write count normalized
docker.storage_stats.write_size_bytes,count,,write,second,Write Size Bytes is the disk I/O stats for write on Windows,0,windows_docker,storage stats write size bytes
docker.blkio_stats.io_service_bytes_recursive,count,,nanosecond,second,Recursive number of bytes transferred to/from the disk by the group,0,windows_docker,blkio stats io service bytes recursive
docker.blkio_stats.io_serviced_recursive,count,,nanosecond,second,Recursive number of IOs (bio) issued to the disk by the group,0,windows_docker,blkio stats io serviced recursive
docker.blkio_stats.io_queue_recursive,count,,nanosecond,second,Recursive total number of requests queued up at any given instant for this cgroup,0,windows_docker,blkio stats io queue recursive
docker.blkio_stats.io_service_time_recursive,count,,nanosecond,second,Recursive total amount of time between request dispatch and request completion for the IOs done by this cgroup,0,windows_docker,blkio stats io service time recursive
docker.blkio_stats.io_wait_time_recursive,count,,nanosecond,second,Recursive total amount of time the IOs for this cgroup spent waiting in the scheduler queues for service,0,windows_docker,blkio stats io wait time recursive
docker.blkio_stats.io_merged_recursive,count,,nanosecond,second,Recursive total number of bios/requests merged into requests belonging to this cgroup,0,windows_docker,blkio stats io merged recursive
docker.blkio_stats.io_time_recursive,count,,millisecond,second,Recursive disk time allocated to cgroup per device in milliseconds,0,windows_docker,blkio stats io time recursive
docker.blkio_stats.sectors_recursive,count,,nanosecond,second,Recursive number of sectors transferred to/from disk by the group,0,windows_docker,blkio stats sectors recursive
docker.num_proces,count,,byte,second,Number of procs aggregated per container,0,windows_docker,num proces
docker.read_at,time,,time,second,Time of last read,0,windows_docker,read at
docker.containers.running,count,,byte,second,Number of containers,0,windows_docker,containers running
