metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
vns3.ipsec,gauge,,,,IPSec tunnel connection state,0,vns3,vns3 ipsec,
vns3.overlay.clients,gauge,,,,Overlay client connection state,0,vns3,vns3 clients,
vns3.peering,gauge,,,,VNS3 peer link state,0,vns3,vns3 peers,
