metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
trino.execution.cpu_input_byte_rate.one_minute.total,gauge,10,byte,second,Distribution of query input data rates (cpu) - one minute total bytes per second.,-1,trino,cpu input byte rate total,
trino.execution.execution_time.all_time.avg,gauge,10,millisecond,,Query execution time (millisecond) - all time average.,-1,trino,execution time all time avg,
trino.execution.execution_time.all_time.count,gauge,10,millisecond,,Query execution time (millisecond) - all time count.,-1,trino,execution time all time count,
trino.execution.execution_time.all_time.max,gauge,10,millisecond,,Query execution time (millisecond) - all time max.,-1,trino,execution time all time max,
trino.execution.execution_time.all_time.min,gauge,10,millisecond,,Query execution time (millisecond) - all time min.,-1,trino,execution time all time min,
trino.execution.execution_time.all_time.p75,gauge,10,millisecond,,Query execution time (millisecond) - all time - p75.,-1,trino,execution time all time p75,
trino.execution.execution_time.all_time.p95,gauge,10,millisecond,,Query execution time (millisecond) - all time - p95.,-1,trino,execution time all time p95,
trino.execution.execution_time.one_minute.avg,gauge,10,millisecond,,Query execution time (millisecond) - one minute average.,-1,trino,execution time one minute avg,
trino.execution.execution_time.one_minute.max,gauge,10,millisecond,,Query execution time (millisecond) - one minute max.,-1,trino,execution time one minute max,
trino.execution.execution_time.one_minute.min,gauge,10,millisecond,,Query execution time (millisecond) - one minute min.,-1,trino,execution time one minute min,
trino.execution.execution_time.one_minute.p75,gauge,10,millisecond,,Query execution time (millisecond) - one minute p75.,-1,trino,execution time one minute p75,
trino.execution.execution_time.one_minute.p95,gauge,10,millisecond,,Query execution time (millisecond) - one minute p95.,-1,trino,execution time one minute p95,
trino.execution.executor.blocked_splits,gauge,10,split,,Blocked splits count.,0,trino,executor blocked splits,
trino.execution.executor.running_splits,gauge,10,split,,Running splits count.,0,trino,executor running splits,
trino.execution.executor.total_splits,gauge,10,split,,Total splits count.,0,trino,executor total splits,
trino.execution.executor.waiting_splits,gauge,10,split,,Waiting splits count.,0,trino,executor waiting splits,
trino.execution.executor.processor_executor.queued_task_count,gauge,10,task,,Queued task count.,0,trino,executor queued tasks,
trino.execution.external_failures.one_minute.count,gauge,10,query,,Failed queries (external) - one minute count.,-1,trino,external failures one minute count,
trino.execution.external_failures.one_minute.rate,gauge,10,query,second,Failed queries (external) - one minute failures per second.,-1,trino,external failures one minute rate,
trino.execution.external_failures.total_count,gauge,10,query,,Failed queries (external) - total count.,-1,trino,external failures total count,
trino.execution.failed_queries.one_minute.count,gauge,10,query,,Failed queries - one minute count.,-1,trino,failed queries one minute count,
trino.execution.failed_queries.one_minute.rate,gauge,10,query,second,Failed queries - one minute queries per second.,-1,trino,failed queries one minute rate,
trino.execution.failed_queries.total_count,gauge,10,query,,Failed queries - total count.,-1,trino,failed queries total count,
trino.execution.internal_failures.one_minute.count,gauge,10,query,,Failed queries (internal) - one minute count.,-1,trino,internal failures one minute count,
trino.execution.internal_failures.one_minute.rate,gauge,10,query,second,Failed queries (internal) - one minute queries per second.,-1,trino,internal failures one minute rate,
trino.execution.internal_failures.total_count,gauge,10,query,,Failed queries (internal) - total count.,-1,trino,internal failures total count,
trino.execution.insufficient_resources_failures.one_minute.count,gauge,10,,,Insufficient resources failures one minute count.,-1,trino,insufficient resources failures one minute count,
trino.execution.insufficient_resources_failures.one_minute.rate,gauge,10,,,Insufficient resources failures one minute failures per second.,-1,trino,insufficient resources failures one minute rate,
trino.execution.insufficient_resources_failures.total_count,gauge,10,,,Insufficient resources failures total count.,-1,trino,insufficient resources failures total count,
trino.execution.running_queries,gauge,10,query,,Active queries.,0,trino,running queries,
trino.execution.started_queries.one_minute.count,gauge,10,query,,Queries started - one minute count.,0,trino,started queries one minute count,
trino.execution.started_queries.one_minute.rate,gauge,10,query,second,Queries started - one minute queries per second.,0,trino,started queries one minute rate,
trino.execution.started_queries.total_count,gauge,10,query,,Queries started - total count.,0,trino,started queries total count,
trino.execution.user_error_failures.one_minute.count,gauge,10,query,,Failed queries (user error) - one minute count.,-1,trino,user error failures one minute count,
trino.execution.user_error_failures.one_minute.rate,gauge,10,query,second,Failed queries (user error) - one minute queries per second.,-1,trino,user error failures one minute rate,
trino.execution.user_error_failures.total_count,gauge,10,query,,Failed queries (user error) - total count.,-1,trino,user error failures total count,
trino.execution.wall_input_bytes_rate.one_minute.avg,gauge,10,byte,second,Input data rate (bytes) - one minute average.,0,trino,input data rate one minute avg,
trino.execution.wall_input_bytes_rate.one_minute.max,gauge,10,byte,second,Input data rate (bytes) - one minute max.,0,trino,input data rate one minute max,
trino.execution.wall_input_bytes_rate.one_minute.min,gauge,10,byte,second,Input data rate (bytes) - one minute min.,0,trino,input data rate one minute min,
trino.execution.wall_input_bytes_rate.one_minute.p75,gauge,10,byte,second,Input data rate (bytes) - one minute p75.,0,trino,input data rate one minute p75,
trino.execution.wall_input_bytes_rate.one_minute.p95,gauge,10,byte,second,Input data rate (bytes) - one minute p95.,0,trino,input data rate one minute p95,
trino.memory.assigned_queries,gauge,10,byte,,Memory (assigned queries).,-1,trino,memory assigned queries,
trino.memory.blocked_nodes,gauge,10,byte,,Memory (blocked nodes).,-1,trino,memory blocked nodes,
trino.memory.free_distributed_bytes,gauge,10,byte,,Memory (free distributed bytes).,-1,trino,memory free distributed bytes,
trino.memory.nodes,gauge,10,byte,,Memory (nodes).,-1,trino,memory nodes,
trino.memory.reserved_distributed_bytes,gauge,10,byte,,Memory (reserved distributed bytes).,-1,trino,memory reserved distributed bytes,
trino.memory.reserved_revocable_distributed_bytes,gauge,10,byte,,Memory (reserved revocable distributed bytes).,-1,trino,memory reserved revocable distributed bytes,
trino.memory.total_distributed_bytes,gauge,10,byte,,Memory (total distributed bytes).,-1,trino,memory total distributed bytes,
trino.execution.submitted_queries.total_count,gauge,10,query,,Submitted queries - total count.,0,trino,submitted queries total count,
trino.execution.consumed_input_bytes.one_minute.rate,gauge,10,byte,second,Raw Input Data Size (bytes).,0,trino,raw input data size,
trino.execution.queued_time.all_time.avg,gauge,10,millisecond,,Query queued time (millisecond) - all time average.,-1,trino,queued time all time avg,
trino.execution.queued_time.all_time.count,gauge,10,millisecond,,Query queued time (millisecond) - all time count.,-1,trino,queued time all time count,
trino.execution.queued_time.all_time.max,gauge,10,millisecond,,Query queued time (millisecond) - all time max.,-1,trino,queued time all time max,
trino.execution.queued_time.all_time.min,gauge,10,millisecond,,Query queued time  (millisecond) - all time min.,-1,trino,queued time all time min,
trino.execution.queued_time.all_time.p75,gauge,10,millisecond,,Query queued time (millisecond) - all time - p75.,-1,trino,queued time all time p75,
trino.execution.queued_time.all_time.p95,gauge,10,millisecond,,Query queued time (millisecond) - all time - p95.,-1,trino,queued time all time p95,
trino.execution.queued_time.one_minute.avg,gauge,10,millisecond,,Query queued time (millisecond) - one minute average.,-1,trino,queued time one minute avg,
trino.execution.queued_time.one_minute.max,gauge,10,millisecond,,Query queued time (millisecond) - all time max.,-1,trino,queued time all time max,
trino.execution.queued_time.one_minute.min,gauge,10,millisecond,,Query queued time (millisecond) - one minute min.,-1,trino,queued time one minute min,
trino.execution.queued_time.one_minute.p75,gauge,10,millisecond,,Query queued time (millisecond) - one minute p75.,-1,trino,queued time one minute p75,
trino.execution.queued_time.one_minute.p95,gauge,10,millisecond,,Query queued time (millisecond) - one minute p95.,-1,trino,queued time one minute p95,
trino.memory.cluster_memory_bytes,gauge,10,byte,,Cluster memory (bytes).,0,tino,cluster memory,
trino.memory.cluster_total_memory_reservation,gauge,10,byte,,Total amount of memory reserved for queries.,0,trino,memory reserved for queries,
trino.memory.cluster_user_memory_reservation,gauge,10,byte,,User memory is the type of memory that's easier for the users to reason about given the input data.,0,trino,user memory ,
trino.memory.queries_killed_due_to_out_of_memory,gauge,10,query,,Number of queries killed by the OOM killer.,-1,trino,queries killed by the oom killer,
trino.memory.tasks_killed_due_to_out_of_memory,gauge,10,task,,Number of tasks killed by the OOM killer.,-1,trino,tasks killed by the oom killer,
trino.memory.total_available_processors,gauge,10,core,,Total available logical cores.,0,trino,total available logical cores,
trino.metadata.active_node_count,gauge,10,node,,Active node count.,0,trino,active node count,
trino.metadata.inactive_node_count,gauge,10,node,,Inactive node count.,0,trino,inactive node count,
trino.execution.input_data_size.total_count,gauge,10,byte,,Input data (bytes) - total count.,0,trino,input data total count,
trino.execution.input_data_size.one_minute.rate,gauge,10,byte,second,Input data (bytes) - one minute count.,0,trino,input data one minute count,
trino.execution.output_data_size.total_count,gauge,10,byte,,Output data (bytes) - total count.,0,trino,output data total count,
trino.execution.output_data_size.one_minute.rate,gauge,10,byte,second,Output data (bytes) - one minute count.,0,trino,output data one minute count,
trino.security.authorization_fail.total_count,gauge,10,error,,Authorization fail - total count.,-1,trino,authorization fail total count,
trino.security.authorization_fail.one_minute.rate,gauge,10,error,,Authorization fail - one minute count.,-1,trino,authorization fail one minute count,
trino.security.authorization_success.total_count,gauge,10,success,,Authorization success - total count.,1,trino,authorization success total count,
trino.security.authorization_success.one_minute.rate,gauge,10,success,,Authorization success - one minute count.,1,trino,authorization success one minute count,
