metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
traefik.total_status_code_count,gauge,,,,total count for each returned status code,0,traefik,,
traefik.total_count,gauge,,,,count total number of requests,0,traefik,,
