metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
opa.request.duration.count,count,,,,The count of the HTTP request latencies in seconds for the OPA service,1,opa,opa.req_duration.cnt
opa.request.duration.sum,count,,,,The sum of the HTTP request latencies in seconds for the OPA service,1,opa,opa.req_duration.sum
opa.policies,gauge,,,,The number of policies enabled in the OPA server,0,opa,opa.policies
