metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
cloudnatix.vpa,gauge,,,,The current VPA status of workloads,0,cloudnatix,cloudnatix.vpa,
cloudnatix.vpa.recommendation,gauge,,,,The resource requests recommended by VPA,0,cloudnatix,cloudnatix.vpa.recommendation,
cloudnatix.workload.resource,gauge,,,,The resource requests for workloads,0,cloudnatix,cloudnatix.workload.resource,
cloudnatix.workload.monthly_spend,gauge,,dollar,,The spend for workloads,-1,cloudnatix,cloudnatix.workload.monthly_spend,
cloudnatix.workload.monthly_projected_saving,gauge,,dollar,,The projected saving for workloads,0,cloudnatix,cloudnatix.workload.monthly_projected_saving,
cloudnatix.pod_evition_by_vpa,count,,,,The number of pods evicted by VPA,0,cloudnatix,cloudnatix.pod_evition_by_vpa,
cloudnatix.compute.daily_spend,gauge,,dollar,day,The total daily spend of the cluster,-1,cloudnatix,cloudnatix.compute.daily_spend,
