metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
aerospike.namespace.geo2dsphere_within.strict,gauge,,,,"An additional sanity check from Aerospike to validate whether the points returned by S2 falls under the user's query region. When set to false, Aerospike does not do this additional check and send the results as it is.",0,aerospike,geo2dsphere_within,,
aerospike.namespace.geo2dsphere_within_earth_radius_meters,gauge,,,,geo2d sphere within earth radius in meters,0,aerospike,geo2dsphere_within_earth_radius_meters,,
aerospike.namespace.geo2dsphere_within_level_mod,gauge,,,,geo2d sphere within level mod,0,aerospike,geo2dsphere_within_level_mod,,
aerospike.namespace.geo2dsphere_within_max_cells,gauge,,,,geo2d sphere within max cells,0,aerospike,geo2dsphere_within_max_cells,,
aerospike.namespace.geo2dsphere_within_max_level,gauge,,,,geo2d sphere within max level,0,aerospike,geo2dsphere_within_max_level,,
aerospike.namespace.geo2dsphere_within_min_level,gauge,,,,geo2d sphere within min level,0,aerospike,geo2dsphere_within_min_level,,
aerospike.namespace.geo2dsphere_within_strict,gauge,,,,geo2d sphere within strict,0,aerospike,geo2dsphere_within_strict,,
aerospike.namespace.geo_region_query_cells,gauge,,,,Geo Region Query,0,aerospike,geo_region_query_cells,,
aerospike.namespace.geo_region_query_falsepos,gauge,,,,Geo Region Query false position,0,aerospike,geo_region_query_falsepos,,
aerospike.namespace.geo_region_query_points,gauge,,,,Geo Region Query points,0,aerospike,geo_region_query_points,,
aerospike.namespace.geo_region_query_reqs,gauge,,,,Geo Region Query requests,0,aerospike,geo_region_query_reqs,,
aerospike.namespace.ignore_migrate_fill_delay,gauge,,,,"Imposes a time lag before the ""fill"" migration to the cluster nodes that do not normally function as replicas.",0,aerospike,ignore_migrate_fill_delay,,
aerospike.namespace.index_flash_alloc_pct,gauge,,,,Applies only to Enterprise Edition configured with index-type flash. Percentage of the mount(s) allocated for the primary index used by this namespace on this node.,0,aerospike,index_flash_alloc_pct,,
aerospike.namespace.index_stage_size,gauge,,,,The configuration used to size the primary index arena(s).,0,aerospike,index_stage_size,,
aerospike.namespace.index_used_bytes,gauge,,,,Amount of memory occupied by the primary index for this namespace. Applies to all types of index storage index-type,0,aerospike,index_used_bytes,,
aerospike.namespace.indexes_memory_budget,gauge,,,,Maximum amount of total memory for the indexes on this namespace,0,aerospike,indexes_memory_budget,,
aerospike.namespace.inline_short_queries,gauge,,,,Service thread executes the query bypassing the query monitor.,0,aerospike,inline_short_queries,,
aerospike.namespace.latency.batch_index,gauge,,transaction,,The batch latency tagged by bucket (1 to 2^16).,0,aerospike,latency,,
aerospike.namespace.latency.batch_index_ops_sec,gauge,,transaction,,The batch read operations per sec.,-1,aerospike,latency,,
aerospike.namespace.latency.batch_index_over_1ms,gauge,,transaction,,The batch read latency over 1ms.,-1,aerospike,latency,,
aerospike.namespace.latency.batch_index_over_64ms,gauge,,transaction,,The batch read latency over 64ms.,-1,aerospike,latency,,
aerospike.namespace.latency.batch_index_over_8ms,gauge,,transaction,,The batch read latency over 8ms.,-1,aerospike,latency,,
aerospike.namespace.latency.read,gauge,,transaction,,The read latency tagged by bucket  (1 to 2^16).,0,aerospike,latency,,
aerospike.namespace.latency.read_ops_sec,gauge,,transaction,,The read operations per sec.,-1,aerospike,latency,,
aerospike.namespace.latency.read_over_1ms,gauge,,transaction,,The read latency over 1ms.,-1,aerospike,latency,,
aerospike.namespace.latency.read_over_64ms,gauge,,transaction,,The read latency over 64ms.,-1,aerospike,latency,,
aerospike.namespace.latency.read_over_8ms,gauge,,transaction,,The read latency over 8ms.,-1,aerospike,latency,,
aerospike.namespace.latency.udf,gauge,,transaction,,The udf latency tagged by bucket  (1 to 2^16).,0,aerospike,latency,,
aerospike.namespace.latency.write,gauge,,transaction,,The write latency tagged by bucket (1 to 2^16).,0,aerospike,latency,,
aerospike.namespace.latency.write_ops_sec,gauge,,transaction,,The write operations per sec.,-1,aerospike,latency,,
aerospike.namespace.latency.write_over_1ms,gauge,,transaction,,The write latency over 1ms.,-1,aerospike,latency,,
aerospike.namespace.latency.write_over_64ms,gauge,,transaction,,The write latency over 64ms.,-1,aerospike,latency,,
aerospike.namespace.latency.write_over_8ms,gauge,,transaction,,The write latency over 8ms.,-1,aerospike,latency,,
aerospike.namespace.master_objects,gauge,,,,Number of records on this node which are active masters.,0,aerospike,master_objects,,
aerospike.namespace.master_tombstones,gauge,,,,Number of tombstones on this node which are active masters.,0,aerospike,master_tombstones,,
aerospike.namespace.max_record_size,gauge,,,,Specifies the maximum allowed record size in bytes up to 8MiB,0,aerospike,max_record_size,,
aerospike.namespace.max_void_time,gauge,,,,Maximum record TTL ever inserted into this namespace,0,aerospike,max_void_time,,
aerospike.namespace.migrate_fresh_partitions,gauge,,,,Number of partitions that are created fresh or empty because a number of nodes greater than the replication factor have left the cluster. Applies to AP and SC namespaces,0,aerospike,migrate_fresh_partitions,,
aerospike.namespace.migrate_order,gauge,,,,The number between 1 and 10 which determines the order namespaces are to be processed when migrating.,0,aerospike,migrate_order,,
aerospike.namespace.migrate_records_unreadable,gauge,,,,Number of records skipped during migration because they were unreadable when migrate-skip-unreadable is enabled.,0,aerospike,migrate_records_unreadable,,
aerospike.namespace.migrate_retransmit_ms,gauge,,millisecond,," How long to wait for success, in milliseconds, before retrying a migration related transaction.",0,aerospike,migrate_retransmit_ms,,
aerospike.namespace.migrate_rx_instances,gauge,,,,Number of instance objects managing immigrations.,0,aerospike,migrate_rx_instances,,
aerospike.namespace.migrate_rx_partitions_active,gauge,,,,Number of partitions currently immigrating to this node.,0,aerospike,migrate_rx_partitions_active,,
aerospike.namespace.migrate_rx_partitions_initial,gauge,,,,Total number of migrations this node will receive during the current migration cycle for this namespace.,0,aerospike,migrate_rx_partitions_initial,,
aerospike.namespace.migrate_rx_partitions_remaining,gauge,,,,Number of migrations this node has not yet received during the current migration cycle for this namespace.,0,aerospike,migrate_rx_partitions_remaining,,
aerospike.namespace.migrate_signals_active,gauge,,,,"For finished partition migrations on this node, the number of outstanding clean-up signals, sent to participating member nodes, waiting for clean-up acknowledgment.",0,aerospike,migrate_signals_active,,
aerospike.namespace.migrate_signals_remaining,gauge,,,,"For unfinished partition migrations on this node, the number of clean-up signals to send to participating member nodes, as migration completes",0,aerospike,migrate_signals_remaining,,
aerospike.namespace.migrate_skip_unreadable,gauge,,,,Skips writing a record locally during a migration if the record fails validation.,0,aerospike,migrate_skip_unreadable,,
aerospike.namespace.migrate_sleep,gauge,,microsecond,,The number of microseconds to sleep after each record migration.,0,aerospike,migrate_sleep,,
aerospike.namespace.migrate_tx_instance_count,gauge,,,,Number of instance objects managing emigrations.,0,aerospike,migrate_tx_instance_count,,
aerospike.namespace.migrate_tx_partitions_active,gauge,,,,Number of partitions currently emigrating from this node.,0,aerospike,migrate_tx_partitions_active,,
aerospike.namespace.migrate_tx_partitions_imbalance,gauge,,,,Number of partition migrations failures which could lead to partitions being imbalanced.,0,aerospike,migrate_tx_partitions_imbalance,,
aerospike.namespace.migrate_tx_partitions_initial,gauge,,,,Total number of migrations this node will send during the current migration cycle for this namespace.,0,aerospike,migrate_tx_partitions_initial,,
aerospike.namespace.migrate_tx_partitions_lead_remaining,gauge,,,,Number of initially scheduled emigrations which are not delayed by the migrate-fill-delay configuration.,0,aerospike,migrate_tx_partitions_lead_remaining,,
aerospike.namespace.migrate_tx_partitions_remaining,gauge,,,,Number of migrations this node not yet sent during the current migration cycle for this namespace.,0,aerospike,migrate_tx_partitions_remaining,,
aerospike.namespace.mrt_duration,gauge,,,,The default duration of a transaction in seconds,0,aerospike,mrt_duration,,
aerospike.namespace.mrt_monitor_roll_back_error,gauge,,,,Subset of mrt_roll_back_error where monitor did the roll back.,0,aerospike,mrt_monitor_roll_back_error,,
aerospike.namespace.mrt_monitor_roll_back_success,gauge,,,,Subset of mrt_roll_back_success where monitor did the roll back.,0,aerospike,mrt_monitor_roll_back_success,,
aerospike.namespace.mrt_monitor_roll_back_timeout,gauge,,,,Subset of mrt_roll_back_timeout where monitor did the roll back.,0,aerospike,mrt_monitor_roll_back_timeout,,
aerospike.namespace.mrt_monitor_roll_forward_error,gauge,,,,Subset of mrt_roll_forward_error where monitor did the roll forward.,0,aerospike,mrt_monitor_roll_forward_error,,
aerospike.namespace.mrt_monitor_roll_forward_success,gauge,,,,Subset of mrt_roll_forward_success where monitor did the roll forward.,0,aerospike,mrt_monitor_roll_forward_success,,
aerospike.namespace.mrt_monitor_roll_forward_timeout,gauge,,,,Subset of mrt_roll_forward_timeout where monitor did the roll forward.,0,aerospike,mrt_monitor_roll_forward_timeout,,
aerospike.namespace.mrt_monitor_roll_tombstone_creates,gauge,,,,Number of times monitor transactions rolls (forward or back) generate tombstones from nothing,0,aerospike,mrt_monitor_roll_tombstone_creates,,
aerospike.namespace.mrt_monitors_active,gauge,,,,Number of transactions currently being driven by a monitor.,0,aerospike,mrt_monitors_active,,
aerospike.namespace.mrt_provisionals,gauge,,,,Number of provisional records in a transaction.,0,aerospike,mrt_provisionals,,
aerospike.namespace.mrt_roll_back_error,gauge,,,,Number of roll back transactions that failed.,0,aerospike,mrt_roll_back_error,,
aerospike.namespace.mrt_roll_back_success,gauge,,,,Number of roll back transactions that succeeded.,0,aerospike,mrt_roll_back_success,,
aerospike.namespace.mrt_roll_back_timeout,gauge,,,,Number of roll back transactions that timed out.,0,aerospike,mrt_roll_back_timeout,,
aerospike.namespace.mrt_roll_forward_error,gauge,,,,Number of roll forward transactions that failed.,0,aerospike,mrt_roll_forward_error,,
aerospike.namespace.mrt_roll_forward_success,gauge,,,,Number of roll forward transactions that succeeded.,0,aerospike,mrt_roll_forward_success,,
aerospike.namespace.mrt_roll_forward_timeout,gauge,,,,Number of roll forward transactions that timed out.,0,aerospike,mrt_roll_forward_timeout,,
aerospike.namespace.mrt_verify_read_error,gauge,,,,Number of verify read commands that failed.,0,aerospike,mrt_verify_read_error,,
aerospike.namespace.mrt_verify_read_success,gauge,,,,Number of verify read commands that succeeded.,0,aerospike,mrt_verify_read_success,,
aerospike.namespace.mrt_verify_read_timeout,gauge,,,,Number of verify read commands that timed out.,0,aerospike,mrt_verify_read_timeout,,
aerospike.namespace.nodes_quiesced,gauge,,node,,The number of nodes observed to be quiesced as of the most recent reclustering event.,0,aerospike,nodes_quiesced,,
aerospike.namespace.non_expirable_objects,gauge,,,,Number of records in this namespace with non-expirable TTLs (TTLs of value 0).,0,aerospike,non_expirable_objects,,
aerospike.namespace.non_replica_objects,gauge,,record,,Number of records on this node which are neither master nor replicas.,0,aerospike,non_replica_objects,,
aerospike.namespace.non_replica_tombstones,gauge,,,,Number of tombstones on this node which are neither master nor replicas. This number is non-zero only during migration.,0,aerospike,non_replica_tombstones,,
aerospike.namespace.ns_cluster_size,gauge,,,,The namespace cluster size.,0,aerospike,ns_cluster_size,,
aerospike.namespace.ns_forward_xdr_writes,gauge,,,,This parameter provides fine grained control at namespace level to forward writes that originated from another XDR to the specified destination datacenters (in xdr section).,0,aerospike,ns_forward_xdr_writes,,
aerospike.namespace.nsup_cycle_deleted_pct,gauge,,,,Percent of records removed by NSUP in its last cycle.,0,aerospike,nsup_cycle_deleted_pct,,
aerospike.namespace.nsup_cycle_duration,gauge,,millisecond,,The length of the last NSUP cycle.,0,aerospike,nsup_cycle_duration,,
aerospike.namespace.nsup_hist_period,gauge,,,,"The interval (secs) at which the object size histograms, as well as the time-to-live (ttl) histogram, are updated.",0,aerospike,nsup_hist_period,,
aerospike.namespace.nsup_period,gauge,,,,"The interval at which the main expiration/eviction thread (called nsup, the namespace supervisor) wakes up to process the namespace.",0,aerospike,nsup_period,,
aerospike.namespace.nsup_threads,gauge,,thread,,Number of dedicated expiration/eviction threads for NSUP to use when processing the namespace.,0,aerospike,nsup_threads,,
aerospike.namespace.nsup_xdr_key_busy,gauge,,,,Number of NSUP deletes (expirations and evictions) that had to wait for a previous version to ship.,0,aerospike,nsup_xdr_key_busy,,
aerospike.namespace.objects,gauge,,record,,Number of records in this namespace for this node. Does not include tombstones.,0,aerospike,objects,,
aerospike.namespace.ops_sub_tsvc_error,gauge,,transaction,,Number of ops scan/query sub-transactions that failed with an error in the transaction service.,0,aerospike,ops_sub_tsvc_error,,
aerospike.namespace.ops_sub_tsvc_timeout,gauge,,transaction,,Number of ops scan/query sub-transactions that timed out in the transaction service.,0,aerospike,ops_sub_tsvc_timeout,,
aerospike.namespace.ops_sub_write_error,gauge,,transaction,,Number of ops scan/query write sub-transactions that failed with an error. Does not include timeouts.,0,aerospike,ops_sub_write_error,,
aerospike.namespace.ops_sub_write_filtered_out,gauge,,transaction,,Number of ops scan/query write sub-transactions for which the write did not happen because the record was filtered out using a predicate expression.,0,aerospike,ops_sub_write_filtered_out,,
aerospike.namespace.ops_sub_write_success,gauge,,transaction,,Number of successful ops scan/query write sub-transactions.,0,aerospike,ops_sub_write_success,,
aerospike.namespace.ops_sub_write_timeout,gauge,,transaction,,Number of ops scan/query write sub-transactions that timed out.,0,aerospike,ops_sub_write_timeout,,
aerospike.namespace.partition_tree_sprigs,gauge,,,,The number of tree sprigs per partition to use.,0,aerospike,partition_tree_sprigs,,
aerospike.namespace.pending_quiesce,gauge,,,,This reports 'true' when the quiesce info command has been received by a node.,0,aerospike,pending_quiesce,,
aerospike.namespace.pi_query_aggr_abort,gauge,,,,Number of primary index query aggregations that were aborted.,0,aerospike,pi_query_aggr_abort,,
aerospike.namespace.pi_query_aggr_complete,gauge,,,,Number of primary index query aggregations that completed.,0,aerospike,pi_query_aggr_complete,,
aerospike.namespace.pi_query_aggr_error,gauge,,,,Number of primary index query aggregations that failed.,0,aerospike,pi_query_aggr_error,,
aerospike.namespace.pi_query_long_basic_abort,gauge,,,,Number of basic long primary index queries that were aborted.,0,aerospike,pi_query_long_basic_abort,,
aerospike.namespace.pi_query_long_basic_complete,gauge,,,,Number of basic long primary index queries that completed.,0,aerospike,pi_query_long_basic_complete,,
aerospike.namespace.pi_query_long_basic_error,gauge,,,,Number of basic long primary index queries that failed.,0,aerospike,pi_query_long_basic_error,,
aerospike.namespace.pi_query_ops_bg_abort,gauge,,,,Number of ops background primary index queries that were aborted.,0,aerospike,pi_query_ops_bg_abort,,
aerospike.namespace.pi_query_ops_bg_complete,gauge,,,,Number of ops background primary index queries that were completed.,0,aerospike,pi_query_ops_bg_complete,,
aerospike.namespace.pi_query_ops_bg_error,gauge,,,,Number of ops background primary index queries that were errored.,0,aerospike,pi_query_ops_bg_error,,
aerospike.namespace.pi_query_short_basic_complete,gauge,,,,Number of basic short primary index queries that completed.,0,aerospike,pi_query_short_basic_complete,,
aerospike.namespace.pi_query_short_basic_error,gauge,,,,Number of basic short primary index queries that errored.,0,aerospike,pi_query_short_basic_error,,
aerospike.namespace.pi_query_short_basic_timeout,gauge,,,,Number of basic short primary index queries that timed-out.,0,aerospike,pi_query_short_basic_timeout,,
aerospike.namespace.pi_query_udf_bg_abort,gauge,,,,Number of UDF background primary index queries that were aborted.,0,aerospike,pi_query_udf_bg_abort,,
aerospike.namespace.pi_query_udf_bg_complete,gauge,,,,Number of UDF background primary index queries that were completed.,0,aerospike,pi_query_udf_bg_complete,,
aerospike.namespace.pi_query_udf_bg_error,gauge,,,,Number of UDF background primary index queries that were errored out.,0,aerospike,pi_query_udf_bg_error,,
aerospike.namespace.prefer_uniform_balance,gauge,,,,"If true, this namespace will make an effort to distribute partitions evenly to all nodes.",0,aerospike,prefer_uniform_balance,,
aerospike.namespace.prole_objects,gauge,,record,,Number of records on this node which are proles (replicas) on this node. Does not include tombstones.,0,aerospike,prole_objects,,
aerospike.namespace.prole_tombstones,gauge,,,,Number of tombstones on this node which are proles (replicas) on this node.,0,aerospike,prole_tombstones,,
aerospike.namespace.query_proto_compression_ratio,gauge,,,,The average compressed size to uncompressed size ratio for protocol message data in query responses to the client.,0,aerospike,query_proto_compression_ratio,,
aerospike.namespace.query_proto_uncompressed_pct,gauge,,percent,,The percentage of query responses to the client with uncompressed protocol message data.,0,aerospike,query_proto_uncompressed_pct,,
aerospike.namespace.rack_id,gauge,,microsecond,," If this namespace should be rack-aware, which rack should this node be a part of.",0,aerospike,rack_id,,
aerospike.namespace.re_repl_error,gauge,,error,,Number of re-replication errors which were not timeout.,0,aerospike,re_repl_error,,
aerospike.namespace.re_repl_success,gauge,,,,Number of successful re-replications.,0,aerospike,re_repl_success,,
aerospike.namespace.re_repl_timeout,gauge,,,,Number of re-replications that ended in timeout,0,aerospike,re_repl_timeout,,
aerospike.namespace.re_repl_tsvc_error,gauge,,,,Number of re-replication errors happening in the transaction queue and not re_repl_tsvc_timeout,0,aerospike,re_repl_tsvc_error,,
aerospike.namespace.re_repl_tsvc_timeout,gauge,,,,Number of re-replications that time out early in the internal transaction queue while waiting to be picked up by a service thread,0,aerospike,re_repl_tsvc_timeout,,
aerospike.namespace.read_consistency_level_override,gauge,,,,"When set to a non-default value, overrides the client-specified per-transaction read consistency level for this namespace.",0,aerospike,read_consistency_level_override,,
aerospike.namespace.read_touch_error,gauge,,,,Number of read touch errors which were not timeouts.,0,aerospike,read_touch_error,,
aerospike.namespace.read_touch_skip,gauge,,,,Number of touches abandoned upon finding that another write,0,aerospike,read_touch_skip,,
aerospike.namespace.read_touch_success,gauge,,,,Number of successful read touches.,0,aerospike,read_touch_success,,
aerospike.namespace.read_touch_timeout,gauge,,,,Number of touches that ended in timeout,0,aerospike,read_touch_timeout,,
aerospike.namespace.read_touch_tsvc_error,gauge,,,,Number of read touch subtransactions that failed with an error in the internal transaction queue. Does not include timeouts.,0,aerospike,read_touch_tsvc_error,,
aerospike.namespace.read_touch_tsvc_timeout,gauge,,,,Number of read touches that time out early in the internal transaction queue while waiting to be picked up by a service thread.,0,aerospike,read_touch_tsvc_timeout,,
aerospike.namespace.record_proto_compression_ratio,gauge,,,,The average compressed size to uncompressed size ratio for protocol message data in single-record transaction client responses.,0,aerospike,record_proto_compression_ratio,,
aerospike.namespace.record_proto_uncompressed_pct,gauge,,percent,,The percentage of single-record transaction client responses with uncompressed protocol message data.,0,aerospike,record_proto_uncompressed_pct,,
aerospike.namespace.reject_non_xdr_writes,gauge,,,,if non-xdr writes are allowed,0,aerospike,reject_non_xdr_writes,,
aerospike.namespace.reject_xdr_writes,gauge,,,,Parameter to control whether to accept write transactions originating from an XDR client,0,aerospike,reject_xdr_writes,,
aerospike.namespace.replication_factor,gauge,,,,The number of copies of a record (including the master copy) maintained in the entire cluster.,0,aerospike,replication_factor,,
aerospike.namespace.retransmit_all_batch_sub_delete_dup_res,gauge,,,,Number of retransmits that occurred during batch delete subtransactions that were being duplicate-resolved,0,aerospike,retransmit_all_batch_sub_delete_dup_res,,
aerospike.namespace.retransmit_all_batch_sub_delete_repl_write,gauge,,,,Number of retransmits that occurred during batch delete subtransactions that were being replica-written,0,aerospike,retransmit_all_batch_sub_delete_repl_write,,
aerospike.namespace.retransmit_all_batch_sub_dup_res,gauge,,,,Number of retransmits that occurred during batch sub transactions that were being duplicate resolved.,0,aerospike,retransmit_all_batch_sub_dup_res,,
aerospike.namespace.retransmit_all_batch_sub_read_dup_res,gauge,,,,Number of retransmits that occurred during batch read subtransactions that were being duplicate-resolved.,0,aerospike,retransmit_all_batch_sub_read_dup_res,,
aerospike.namespace.retransmit_all_batch_sub_read_repl_ping,gauge,,,,Number of retransmits that occurred during SC linearized read subtransactions within batched commands,0,aerospike,retransmit_all_batch_sub_read_repl_ping,,
aerospike.namespace.retransmit_all_batch_sub_udf_dup_res,gauge,,,,Number of retransmits that occurred during batch UDF subtransactions that were being duplicate-resolved.,0,aerospike,retransmit_all_batch_sub_udf_dup_res,,
aerospike.namespace.retransmit_all_batch_sub_udf_repl_write,gauge,,,,Number of retransmits that occurred during batch UDF subtransactions that were being replica-written,0,aerospike,retransmit_all_batch_sub_udf_repl_write,,
aerospike.namespace.retransmit_all_batch_sub_write_dup_res,gauge,,,,Number of retransmits that occurred during batch write subtransactions that were being duplicate-resolved,0,aerospike,retransmit_all_batch_sub_write_dup_res,,
aerospike.namespace.retransmit_all_batch_sub_write_repl_write,gauge,,,,Number of retransmits that occurred during batch write (insert/update/upsert/replace) subtransactions that were being replica-written,0,aerospike,retransmit_all_batch_sub_write_repl_write,,
aerospike.namespace.retransmit_all_delete_dup_res,gauge,,,,Number of retransmits that occurred during delete transactions that were being duplicate resolved.,0,aerospike,retransmit_all_delete_dup_res,,
aerospike.namespace.retransmit_all_delete_repl_write,gauge,,,,Number of retransmits that occurred during delete transactions that were being replica written.,0,aerospike,retransmit_all_delete_repl_write,,
aerospike.namespace.retransmit_all_read_dup_res,gauge,,,,Number of retransmits that occurred during read transactions that were being duplicate resolved,0,aerospike,retransmit_all_read_dup_res,,
aerospike.namespace.retransmit_all_read_repl_ping,gauge,,,,Number of retransmits that occurred during SC linearized reads.,0,aerospike,retransmit_all_read_repl_ping,,
aerospike.namespace.retransmit_all_udf_dup_res,gauge,,,,Number of retransmits that occurred during client initiated udf transactions that were being duplicate resolved.,0,aerospike,retransmit_all_udf_dup_res,,
aerospike.namespace.retransmit_all_udf_repl_write,gauge,,,,Number of retransmits that occurred during client initiated udf transactions that were being replica written.,0,aerospike,retransmit_all_udf_repl_write,,
aerospike.namespace.retransmit_all_write_dup_res,gauge,,,,Number of retransmits that occurred during write transactions that were being duplicate resolved.,0,aerospike,retransmit_all_write_dup_res,,
aerospike.namespace.retransmit_all_write_repl_write,gauge,,,,Number of retransmits that occurred during write transactions that were being replica written.,0,aerospike,retransmit_all_write_repl_write,,
aerospike.namespace.retransmit_nsup_repl_write,gauge,,,,Number of retransmits that occurred during NSUP initiated delete transactions that were being replica written.,0,aerospike,retransmit_nsup_repl_write,,
aerospike.namespace.retransmit_ops_sub_dup_res,gauge,,,,Number of retransmits that occurred during write sub-transactions of ops scan/query jobs that were being duplicate resolved.,0,aerospike,retransmit_ops_sub_dup_res,,
aerospike.namespace.retransmit_ops_sub_repl_write,gauge,,,,Number of retransmits that occurred during write sub-transactions of ops scan/query jobs that were being replica written.,0,aerospike,retransmit_ops_sub_repl_write,,
aerospike.namespace.retransmit_udf_sub_dup_res,gauge,,,,Number of retransmits that occurred during udf sub transactions of scan/query background udf jobs that were being duplicate resolved.,0,aerospike,retransmit_udf_sub_dup_res,,
aerospike.namespace.retransmit_udf_sub_repl_write,gauge,,,,Number of retransmits that occurred during udf sub transactions of scan/query background udf jobs that were being replica written.,0,aerospike,retransmit_udf_sub_repl_write,,
aerospike.namespace.set_index_used_bytes,gauge,,,,Amount of memory occupied by set indexes for this namespace on this node,0,aerospike,set_index_used_bytes,,
aerospike.namespace.si_query_aggr_abort,gauge,,,,Number of secondary index query aggregations aborted by the user seen by this node.,0,aerospike,si_query_aggr_abort,,
aerospike.namespace.si_query_aggr_complete,gauge,,,,Number of secondary index query aggregations completed.,0,aerospike,si_query_aggr_complete,,
aerospike.namespace.si_query_aggr_error,gauge,,,,Number of secondary index query aggregations errored.,0,aerospike,si_query_aggr_error,,
aerospike.namespace.si_query_long_basic_abort,gauge,,,,Number of basic long secondary index queries aborted for this secondary index.,0,aerospike,si_query_long_basic_abort,,
aerospike.namespace.si_query_long_basic_complete,gauge,,,,Number of basic long secondary index queries completed for this secondary index.,0,aerospike,si_query_long_basic_complete,,
aerospike.namespace.si_query_long_basic_error,gauge,,,,Number of basic long secondary index queries errored for this secondary index.,0,aerospike,si_query_long_basic_error,,
aerospike.namespace.si_query_ops_bg_abort,gauge,,,,Number of ops background secondary index queries that were aborted.,0,aerospike,si_query_ops_bg_abort,,
aerospike.namespace.si_query_ops_bg_complete,gauge,,,,Number of ops background secondary index queries that were completed.,0,aerospike,si_query_ops_bg_complete,,
aerospike.namespace.si_query_ops_bg_error,gauge,,,,Number of ops background secondary index queries that errored out.,0,aerospike,si_query_ops_bg_error,,
aerospike.namespace.si_query_short_basic_complete,gauge,,,,Number of basic short secondary index queries completed for this secondary index.,0,aerospike,si_query_short_basic_complete,,
aerospike.namespace.si_query_short_basic_error,gauge,,,,Number of basic short secondary index queries errored for this secondary index.,0,aerospike,si_query_short_basic_error,,
aerospike.namespace.si_query_short_basic_timeout,gauge,,,,Number of basic short secondary index queries timed-out for this secondary index. ,0,aerospike,si_query_short_basic_timeout,,
aerospike.namespace.si_query_udf_bg_abort,gauge,,,,Number of UDF background secondary index queries that were aborted.,0,aerospike,si_query_udf_bg_abort,,
aerospike.namespace.si_query_udf_bg_complete,gauge,,,,Number of UDF background secondary index queries that were completed.,0,aerospike,si_query_udf_bg_complete,,
aerospike.namespace.si_query_udf_bg_error,gauge,,,,Number of UDF background secondary index queries that errored out.,0,aerospike,si_query_udf_bg_error,,
aerospike.namespace.sindex_gc_cleaned,gauge,,,, Number of secondary index entries cleaned by secondary index GC.,0,aerospike,sindex_gc_cleaned,,
aerospike.namespace.sindex_stage_size,gauge,,,,Configuration used to size the primary index arena(s).,0,aerospike,sindex_stage_size,,
aerospike.namespace.sindex_used_bytes,gauge,,,,Total bytes in-use on the mount(s) for the secondary indexes used by this namespace on this node.,0,aerospike,sindex_used_bytes,,
aerospike.namespace.single_query_threads,gauge,,,,Maximum number of threads allowed for a single query and ranges from 1-128,0,aerospike,single_query_threads,,
aerospike.namespace.smd_evict_void_time,gauge,,second,,"The cluster-wide specified eviction depth, expressed as a void time in seconds since 1 January 2010 UTC.",0,aerospike,smd_evict_void_time,,
aerospike.namespace.stop_writes_sys_memory_pct,gauge,,,,The amount of system memory in use out of the total system memory becomes greater than the specified pct,0,aerospike,stop_writes_sys_memory_pct,,
aerospike.namespace.storage_engine_cache_replica_writes,gauge,,,,Controls whether replica writes are placed into the post-write queue,0,aerospike,storage_engine_cache_replica_writes,,
aerospike.namespace.storage_engine_cold_start_empty,gauge,,,,A true will cause cold start to ignore existing data on drives and start as if empty,0,aerospike,storage_engine_cold_start_empty,,
aerospike.namespace.storage_engine_commit_to_device,gauge,,,,Wait for write to flush to disk or pmem before acknowledging the client. ,0,aerospike,storage_engine_commit_to_device,,
aerospike.namespace.storage_engine_compression_acceleration,gauge,,,,Acceleration level for LZ4 storage compression,0,aerospike,storage_engine_compression_acceleration,,
aerospike.namespace.storage_engine_compression_level,gauge,,,,The compression level to use with ZSTD compression,0,aerospike,storage_engine_compression_level,,
aerospike.namespace.storage_engine_defrag_lwm_pct,gauge,,,,Blocks that are less filled in percentage than the specified limit will be marked as eligible to be defragmented ,0,aerospike,storage_engine_defrag_lwm_pct,,
aerospike.namespace.storage_engine_defrag_queue_min,gauge,,,,Dont defrag unless the queue has this many eligible wblocks ,0,aerospike,storage_engine_defrag_queue_min,,
aerospike.namespace.storage_engine_defrag_sleep,gauge,,,,Number of microseconds to sleep after each wblock is defragmented ,0,aerospike,storage_engine_defrag_sleep,,
aerospike.namespace.storage_engine_defrag_startup_minimum,gauge,,,,Server needs at least specified amount (in percentage) of free space at startup ,0,aerospike,storage_engine_defrag_startup_minimum,,
aerospike.namespace.storage_engine_device_defrag_q,gauge,,,,storage engine device defrag q,0,aerospike,storage_engine_device_defrag_q,,
aerospike.namespace.storage_engine_device_write_q,gauge,,,,storage engine device write q,0,aerospike,storage_engine_device_write_q,,
aerospike.namespace.storage_engine_direct_files,gauge,,,,if enabled write-buffers are synchronously written all the way through to the devices under the file system ,0,aerospike,storage_engine_direct_files,,
aerospike.namespace.storage_engine_disable_odsync,gauge,,,,if enabled then the Linux O_DSYNC I/O flag is set ,0,aerospike,storage_engine_disable_odsync,,
aerospike.namespace.storage_engine_enable_benchmarks_storage,gauge,,,,Enable histograms for storage access,0,aerospike,storage_engine_enable_benchmarks_storage,,
aerospike.namespace.storage_engine_evict_used_pct,gauge,,,,Data is evicted if the storage utilization is greater than this specified percentage.,0,aerospike,storage_engine_evict_used_pct,,
