metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
aws.pricing.amazonchimevoiceconnector,gauge,,,,The cost of amazonchimevoiceconnector per unit.,0,aws_pricing,amazonchimevoiceconnector pricing
aws.pricing.amazonchime,gauge,,,,The cost of amazonchime per unit.,0,aws_pricing,amazonchime pricing
aws.pricing.amazonclouddirectory,gauge,,,,The cost of amazonclouddirectory per unit.,0,aws_pricing,amazonclouddirectory pricing
aws.pricing.amazoncloudfront,gauge,,,,The cost of amazoncloudfront per unit.,0,aws_pricing,amazoncloudfront pricing
aws.pricing.amazoncloudsearch,gauge,,,,The cost of amazoncloudsearch per unit.,0,aws_pricing,amazoncloudsearch pricing
aws.pricing.amazoncloudwatch,gauge,,,,The cost of amazoncloudwatch per unit.,0,aws_pricing,amazoncloudwatch pricing
aws.pricing.amazoncognitosync,gauge,,,,The cost of amazoncognitosync per unit.,0,aws_pricing,amazoncognitosync pricing
aws.pricing.amazoncognito,gauge,,,,The cost of amazoncognito per unit.,0,aws_pricing,amazoncognito pricing
aws.pricing.amazonconnect,gauge,,,,The cost of amazonconnect per unit.,0,aws_pricing,amazonconnect pricing
aws.pricing.amazondax,gauge,,,,The cost of amazondax per unit.,0,aws_pricing,amazondax pricing
aws.pricing.amazondocdb,gauge,,,,The cost of amazondocdb per unit.,0,aws_pricing,amazondocdb pricing
aws.pricing.amazondynamodb,gauge,,,,The cost of amazondynamodb per unit.,0,aws_pricing,amazondynamodb pricing
aws.pricing.amazonec2,gauge,,,,The cost of amazonec2 per unit.,0,aws_pricing,amazonec2 pricing
aws.pricing.amazonecr,gauge,,,,The cost of amazonecr per unit.,0,aws_pricing,amazonecr pricing
aws.pricing.amazonecs,gauge,,,,The cost of amazonecs per unit.,0,aws_pricing,amazonecs pricing
aws.pricing.amazonefs,gauge,,,,The cost of amazonefs per unit.,0,aws_pricing,amazonefs pricing
aws.pricing.amazonei,gauge,,,,The cost of amazonei per unit.,0,aws_pricing,amazonei pricing
aws.pricing.amazoneks,gauge,,,,The cost of amazoneks per unit.,0,aws_pricing,amazoneks pricing
aws.pricing.amazones,gauge,,,,The cost of amazones per unit.,0,aws_pricing,amazones pricing
aws.pricing.amazonets,gauge,,,,The cost of amazonets per unit.,0,aws_pricing,amazonets pricing
aws.pricing.amazonelasticache,gauge,,,,The cost of amazonelasticache per unit.,0,aws_pricing,amazonelasticache pricing
aws.pricing.amazonfsx,gauge,,,,The cost of amazonfsx per unit.,0,aws_pricing,amazonfsx pricing
aws.pricing.amazongamelift,gauge,,,,The cost of amazongamelift per unit.,0,aws_pricing,amazongamelift pricing
aws.pricing.amazonglacier,gauge,,,,The cost of amazonglacier per unit.,0,aws_pricing,amazonglacier pricing
aws.pricing.amazonguardduty,gauge,,,,The cost of amazonguardduty per unit.,0,aws_pricing,amazonguardduty pricing
aws.pricing.amazoninspector,gauge,,,,The cost of amazoninspector per unit.,0,aws_pricing,amazoninspector pricing
aws.pricing.amazonkinesisanalytics,gauge,,,,The cost of amazonkinesisanalytics per unit.,0,aws_pricing,amazonkinesisanalytics pricing
aws.pricing.amazonkinesisfirehose,gauge,,,,The cost of amazonkinesisfirehose per unit.,0,aws_pricing,amazonkinesisfirehose pricing
aws.pricing.amazonkinesis,gauge,,,,The cost of amazonkinesis per unit.,0,aws_pricing,amazonkinesis pricing
aws.pricing.amazonlex,gauge,,,,The cost of amazonlex per unit.,0,aws_pricing,amazonlex pricing
aws.pricing.amazonlightsail,gauge,,,,The cost of amazonlightsail per unit.,0,aws_pricing,amazonlightsail pricing
aws.pricing.amazonml,gauge,,,,The cost of amazonml per unit.,0,aws_pricing,amazonml pricing
aws.pricing.amazonmq,gauge,,,,The cost of amazonmq per unit.,0,aws_pricing,amazonmq pricing
aws.pricing.amazonmsk,gauge,,,,The cost of amazonmsk per unit.,0,aws_pricing,amazonmsk pricing
aws.pricing.amazonmacie,gauge,,,,The cost of amazonmacie per unit.,0,aws_pricing,amazonmacie pricing
aws.pricing.amazonneptune,gauge,,,,The cost of amazonneptune per unit.,0,aws_pricing,amazonneptune pricing
aws.pricing.amazonpinpoint,gauge,,,,The cost of amazonpinpoint per unit.,0,aws_pricing,amazonpinpoint pricing
aws.pricing.amazonpolly,gauge,,,,The cost of amazonpolly per unit.,0,aws_pricing,amazonpolly pricing
aws.pricing.amazonquicksight,gauge,,,,The cost of amazonquicksight per unit.,0,aws_pricing,amazonquicksight pricing
aws.pricing.amazonrds,gauge,,,,The cost of amazonrds per unit.,0,aws_pricing,amazonrds pricing
aws.pricing.amazonredshift,gauge,,,,The cost of amazonredshift per unit.,0,aws_pricing,amazonredshift pricing
aws.pricing.amazonrekognition,gauge,,,,The cost of amazonrekognition per unit.,0,aws_pricing,amazonrekognition pricing
aws.pricing.amazonroute53,gauge,,,,The cost of amazonroute53 per unit.,0,aws_pricing,amazonroute53 pricing
aws.pricing.amazons3glacierdeeparchive,gauge,,,,The cost of amazons3glacierdeeparchive per unit.,0,aws_pricing,amazons3glacierdeeparchive pricing
aws.pricing.amazons3,gauge,,,,The cost of amazons3 per unit.,0,aws_pricing,amazons3 pricing
aws.pricing.amazonses,gauge,,,,The cost of amazonses per unit.,0,aws_pricing,amazonses pricing
aws.pricing.amazonsns,gauge,,,,The cost of amazonsns per unit.,0,aws_pricing,amazonsns pricing
