metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
fluentbit.filter.add_record,count,,,,The number of records added by filter.,0,fluent-bit,filter.add_record
fluentbit.filter.drop_record,count,,,,The number of records dropped by filter.,0,fluent-bit,filter.drop_record
fluentbit.input.bytes,count,,,,The size of records by input.,0,fluent-bit,input.bytes
fluentbit.input.record,count,,,,The number of records by input.,0,fluent-bit,input.record
fluentbit.output.errors,count,,,,The number of errors by output.,0,fluent-bit,output.errors
fluentbit.output.proc_bytes,count,,,,The size of records processed by output.,0,fluent-bit,output.proc_bytes
fluentbit.output.proc_records,count,,,,The number of records processed by output.,0,fluent-bit,output.proc_records
fluentbit.output.retries_failed,count,,,,The number of retries by output.,0,fluent-bit,output.retries_failed
fluentbit.output.retries,count,,,,The number of retries failed by output.,0,fluent-bit,output.retries
