metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
portworx.px_volume_vol_num_random_writes,gauge,,,,Number of random write I/O operations during this interval for this volume,0,portworx,volume vol num random writes,
portworx.px_volume_vol_num_random_reads,gauge,,,,Number of random read I/O operations during this interval for this volume,0,portworx,volume vol num random reads,
portworx.px_volume_depth_io,gauge,,,,Number of I/O operations currently in progress for this volume,0,portworx,volume depth io,
portworx.px_volume_readthroughput,gauge,,byte,,Number of bytes read per second during this interval for this volume,0,portworx,volume readthroughput,
portworx.px_volume_writethroughput,gauge,,byte,,Number of bytes written per second during this interval for this volume,0,portworx,volume writethroughput,
portworx.px_volume_vol_bytes_reclaimed,gauge,,byte,,Number of bytes reclaimed by fstrim operation,0,portworx,volume vol bytes reclaimed,
portworx.px_volume_vol_bytes_reclaimable,gauge,,byte,,Number of bytes reclaimable on the volume as seen by fstrim operation,0,portworx,volume vol bytes reclaimable,
portworx.px_volume_vol_read_latency_seconds,gauge,,second,,Average time spent per successfully completed read operation in seconds during this interval for this volume. **Deprecated**.,0,portworx,volume vol read latency seconds,
portworx.px_volume_vol_write_latency_seconds,gauge,,second,,Average time spent per successfully completed write operation in seconds during this interval for this volume. **Deprecated**.,0,portworx,volume vol write latency seconds,
portworx.px_volume_read_latency_seconds,gauge,,second,,Average time spent per successfully completed read operation in seconds for this volume,0,portworx,volume read latency seconds,
portworx.px_volume_write_latency_seconds,gauge,,second,,Average time spent per successfully completed write operation in seconds for this volume,0,portworx,volume write latency seconds,
portworx.px_volume_num_long_reads,gauge,,,,Number of long reads for this volume,0,portworx,volume num long reads,
portworx.px_volume_num_long_writes,gauge,,,,Number of long writes for this volume,0,portworx,volume num long writes,
portworx.px_volume_num_long_flushes,gauge,,,,Number of long flushes for this volume,0,portworx,volume num long flushes,
portworx.px_volume_num_db_flushes,gauge,,,,Number of DB flushes for this volume,0,portworx,volume num db flushes,
portworx.px_volume_replica_read_bytes_total,count,,byte,,Total number of successfully read bytes for this replica volume,0,portworx,volume replica read bytes,
portworx.px_volume_replica_written_bytes_total,count,,byte,,Total number of successfully written bytes for this replica volume,0,portworx,volume replica written bytes,
portworx.px_volume_replica_reads_total,count,,,,Total number of successfully completed read operations for this replica volume,0,portworx,volume replica reads,
portworx.px_volume_replica_writes_total,count,,,,Total number of successfully completed write operations for this replica volume,0,portworx,volume replica writes,
portworx.px_volume_replica_flushes_total,count,,,,Total number of successfully completed flush operations for this replica volume,0,portworx,volume replica flushes,
portworx.px_volume_replica_read_ms_total,count,,millisecond,,Total time spent doing read operations in milliseconds for this replica volume,0,portworx,volume replica read ms,
portworx.px_volume_replica_write_ms_total,count,,millisecond,,Total time doing write operations in milliseconds for this replica volume,0,portworx,volume replica write ms,
portworx.px_volume_replica_flush_ms_total,count,,millisecond,,Total time doing write operations in milliseconds for this replica volume,0,portworx,volume replica flush ms,
portworx.px_volume_dev_depth_io,gauge,,,,Number of I/O operations currently in progress as reported by the kernel pxd device for this volume,0,portworx,volume dev depth io,
portworx.px_volume_dev_writethroughput,gauge,,byte,,Number of successfully written bytes per second as reported by the kernel pxd device for this volume,0,portworx,volume dev writethroughput,
portworx.px_volume_dev_readthroughput,gauge,,byte,,Number of successfully read bytes per second as reported by the kernel pxd device for this volume,0,portworx,volume dev readthroughput,
portworx.px_volume_dev_read_latency_seconds,gauge,,second,,Average time spent per successfully completed read in seconds as reported by the kernel pxd device for this volume,0,portworx,volume dev read latency seconds,
portworx.px_volume_dev_write_latency_seconds,gauge,,second,,Average time spent per successfully completed write in seconds as reported by the kernel pxd device for this volume,0,portworx,volume dev write latency seconds,
portworx.px_volume_dev_read_bytes_total,count,,byte,,Total number of successfully read bytes as reported by the kernel pxd device for this volume,0,portworx,volume dev read bytes,
portworx.px_volume_dev_written_bytes_total,count,,byte,,Number of successfully written bytes as reported by the kernel pxd device for this volume,0,portworx,volume dev written bytes,
portworx.px_volume_dev_reads_total,count,,,,Total number of successfully completed read operations as reported by the kernel pxd device for this volume,0,portworx,volume dev reads,
portworx.px_volume_dev_writes_total,count,,,,Total number of successfully completed write operations as reported by the kernel pxd device for this volume,0,portworx,volume dev writes,
portworx.px_volume_dev_read_seconds_total,count,,second,,Total time spend reading in seconds for this disk as reported by the kernel pxd device for this volume,0,portworx,volume dev read seconds,
portworx.px_volume_dev_write_seconds_total,count,,second,,Total time spend writing in seconds for this disk as reported by the kernel pxd device for this volume,0,portworx,volume dev write seconds,
portworx.px_volume_unique_blocks,gauge,,byte,,Size(in bytes) of unique blocks for this volume,0,portworx,volume unique blocks,
portworx.px_volume_timestamp_records,gauge,,,,Number of timestamp records accumulated,0,portworx,volume timestamp records,
portworx.px_volume_timestamp_records_per_node,gauge,,,,Number of timestamp records accumulated for a node,0,portworx,volume timestamp records per node,
portworx.px_volume_num_discard_ops,gauge,,,,Number of discard operations for this volume,0,portworx,volume num discard ops,
portworx.px_volume_discarded_bytes,gauge,,byte,,Number of discarded bytes for this volume,0,portworx,volume discarded bytes,
portworx.autopilot_errors_total,count,,,,Total number of autopilot errors,0,portworx,autopilot errors,
portworx.autopilot_action_failed_count,gauge,,,,Total number of declined or failed actions,0,portworx,autopilot action failed count,
portworx.autopilot_action_failed_total,count,,,,Total number of failed actions per rule object,0,portworx,autopilot action failed,
portworx.autopilot_objects_in_stable_condition_total,count,,,,Total number of objects with stable conditions per rule,0,portworx,autopilot objects in stable condition,
portworx.autopilot_action_taken_total,count,,,,Total number of actions taken per rule object,0,portworx,autopilot action taken,
portworx.autopilot_objects_total,count,,,,Total number of objects per rule,0,portworx,autopilot objects,
portworx.autopilot_objects_with_rules_total,count,,,,Total number of objects matching any rules,0,portworx,autopilot objects with rules,
portworx.autopilot_rules_in_system,gauge,,,,Total number of rules in the system,0,portworx,autopilot rules in system,
portworx.autopilot_dynamic_throttle_applied_total,count,,,,Total number of dynamic throttles applied,0,portworx,autopilot dynamic throttle applied,
portworx.autopilot_dynamic_throttle_failed_total,count,,,,Total number of dynamic throttles failed to apply,0,portworx,autopilot dynamic throttle failed,
portworx.autopilot_dynamic_throttle_skipped_total,count,,,,Total number of dynamic throttles skipped to apply,0,portworx,autopilot dynamic throttle skipped,
portworx.autopilot_datadog_success_total,count,,,,Total number of successful Datadog queries,0,portworx,autopilot datadog success,
portworx.autopilot_datadog_failures_total,count,,,,Total number of failed Datadog queries,0,portworx,autopilot datadog failures,
portworx.autopilot_datadog_query_validation_failures_total,count,,,,Total number of failed Datadog query validations,0,portworx,autopilot datadog query validation failures,
portworx.autopilot_datadog_empty_response_total,count,,,,Total number of empty Datadog responses,0,portworx,autopilot datadog empty response,
portworx.autopilot_prometheus_empty_response_total,count,,,,Total number of empty Prometheus responses,0,portworx,autopilot prometheus empty response,
portworx.stork_migration_status,gauge,,,,Migration status - used to filter and list migrations by status within the cluster.,0,portworx,stork migration status,
portworx.stork_migration_stage,gauge,,,,"Stage of migration (0 = Initial, 1 = PreExecRule, 2 = PostExecRule, 3 = Volumes, 4 = Applications, 5 = Final).",0,portworx,stork migration stage,
portworx.stork_migration_duration,gauge,,second,,Duration of migration in seconds. Stage label values: `volume` (volume migration) or `resource` (resource migration).,0,portworx,stork migration duration,
portworx.stork_migration_duration_seconds,gauge,,second,,Total time taken by a migration in seconds.,0,portworx,stork migration duration seconds,
portworx.stork_migration_resources,gauge,,,,Count of resources collected for migration (state: planned or migrated).,0,portworx,stork migration resources,
portworx.stork_migration_volumes,gauge,,,,Volumes planned for migration (state: planned or migrated).,0,portworx,stork migration volumes,
portworx.stork_migration_created_total,count,,,,Increments when a migration is created.,0,portworx,stork migration created,
portworx.stork_migration_completed_total,count,,,,"Increments when a migration reaches a terminal state (Successful, Failed, or PartialSuccess).",0,portworx,stork migration completed,
portworx.stork_migration_transfer_rate,gauge,,byte,,Data transfer rate for a single migration (bytes/second).,0,portworx,stork migration transfer rate,
portworx.stork_migration_transferred_bytes,gauge,,byte,,Total bytes transferred during a single migration.,0,portworx,stork migration transferred bytes,
portworx.stork_migration_completion_timestamp_seconds,gauge,,second,,"Timestamp when the latest migration completed for a schedule with the status being Successful, PartialSuccess, or Failed.",0,portworx,stork migration completion timestamp seconds,
portworx.stork_migration_schedule_status,gauge,,,,Status of migration schedules.,0,portworx,stork migration schedule status,
portworx.stork_migration_schedule_last_run_status,gauge,,,,Status of the latest run of each migration schedule.,0,portworx,stork migration schedule last run status,
portworx.stork_action_status,gauge,,,,Status of Failover or Failback actions.,0,portworx,stork action status,
portworx.stork_action_created_total,count,,,,Increments when a Failover/Failback action is created.,0,portworx,stork action created,
portworx.stork_action_completed_total,count,,,,Increments when a Failover/Failback action reaches a terminal state.,0,portworx,stork action completed,
portworx.stork_action_completion_timestamp_seconds,gauge,,second,,"Timestamp when a Failover/Failback action completes with the status as Successful, Failed, RollbackSuccessful, or RollbackFailed.",0,portworx,stork action completion timestamp seconds,
portworx.stork_clusterpair_scheduler_status,gauge,,,,"Status of the cluster pair's health with respect to Kubernetes (0 = NotCreated, 1 = NotReady, 2 = Ready, 3 = Error, 4 = Degraded, 5 = Deleting, 6 = NotProvided, 7 = Paused, 8 = Unknown, 9 = MaintenanceMode).",0,portworx,stork clusterpair scheduler status,
portworx.stork_clusterpair_storage_status,gauge,,,,"Status of the cluster pair's health with respect to storage provisioner (0 = NotCreated, 1 = NotReady, 2 = Ready, 3 = Error, 4 = Degraded, 5 = Deleting, 6 = NotProvided, 7 = Paused, 8 = Unknown, 9 = MaintenanceMode).",0,portworx,stork clusterpair storage status,
portworx.stork_all_namespaces,gauge,,,,"Number of namespaces in the Kubernetes cluster, including Kubernetes system namespaces.",0,portworx,stork all namespaces,
portworx.stork_protected_namespaces,gauge,,,,Count of namespaces being migrated through active migration schedules.,0,portworx,stork protected namespaces,
portworx.stork_hyperconverged_pods_total,gauge,,,,Number of pods scheduled on a node where replicas for all pod volumes exist (hyper-converged by the Stork scheduler).,0,portworx,stork hyperconverged pods,
portworx.stork_non_hyperconverged_pods_total,gauge,,,,Number of pods not hyper-converged by the Stork scheduler.,0,portworx,stork non hyperconverged pods,
portworx.stork_semi_hyperconverged_pods_total,gauge,,,,Number of pods partially hyper-converged (scheduled on nodes with some but not all volume replicas).,0,portworx,stork semi hyperconverged pods,
